video_path,label,class_name
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_644.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_143.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_420.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_520.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_808.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_874.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_35.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_598.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_493.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_254.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_288.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_986.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_298.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_745.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_977.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_753.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_623.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_814.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_818.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_933.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_128.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_639.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_231.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_461.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_686.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_735.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_23.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_382.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_269.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_41.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_235.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_664.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_441.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_431.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_139.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_154.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_450.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_571.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_343.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_453.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_870.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_991.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_836.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_689.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_553.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_113.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_749.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_466.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_766.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_340.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_172.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_759.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_209.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_811.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_738.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_712.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_12.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_742.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_465.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_586.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_895.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_601.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_158.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_588.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_725.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_306.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_508.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_761.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_52.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_677.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_434.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_634.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_641.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_194.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_481.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_898.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_74.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_362.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_252.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_255.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_411.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_592.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_457.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_41.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_790.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_261.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_143.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_753.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_577.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_2.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_373.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_622.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_344.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_418.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_528.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_987.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_840.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_887.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_678.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_37.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_277.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_694.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_653.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_189.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_20.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_555.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_88.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_428.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_740.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_934.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_34.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_908.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_806.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_390.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_939.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_161.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_906.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_927.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_162.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_956.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_767.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_20.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_67.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_411.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_21.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_103.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_850.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_881.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_176.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_173.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_849.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_248.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_700.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_862.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_591.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_144.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_845.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_157.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_252.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_968.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_538.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_135.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_85.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_780.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_237.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_477.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_580.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_192.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_897.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_892.avi,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_460.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_681.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_952.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_387.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_878.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_979.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_791.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_341.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_169.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_223.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_126.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_331.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_955.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_997.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_754.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_322.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_92.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_211.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_607.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_48.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_698.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_910.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_605.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_155.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_311.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_523.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_56.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_39.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_782.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_964.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_32.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_445.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_988.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_844.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_857.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_781.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_68.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_842.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_117.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_777.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_337.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_637.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_277.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_852.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_365.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_131.mp4,1,Violence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\NonViolence\NV_709.mp4,0,NonViolence
c:\Users\Baivab Bhusal\OneDrive\Desktop\visionGuard\aiEngine\src\..\dataset\raw\Violence\V_151.mp4,1,Violence
